EmployeeID,Age,Gender,Department,Tenure,Location,SelfRatedHealth,ChronicConditions,SickDaysPastYear,StressLevel,Employee_Feedback,CurrentWorkAbility,WorkAbilityPhysical,WorkAbilityMental,Calculated_ABI_Score,Sentiment_Score,At_Risk
EMP02930,35,F,Sales,16,New York,4,No,4,1.0,I feel energized at work.,4,1,3,21,0.0,1
EMP02931,57,Female,Sales,8,Remote,2,No,5,8.0,Extremely stressed and burnt out.,10,4,5,46,-0.125,0
EMP02932,29,Male,Marketing,12,Berlin,5,No,7,1.0,Love the culture here.,9,5,4,45,0.5,0
EMP02933,56,Male,IT,14,London,2,Yes,6,8.0,Work is okay.,4,5,3,33,0.5,1
EMP02934,40,Male,Finance,19,Tokyo,2,No,1,5.0,Nothing special to report.,6,5,3,37,0.35714285714285715,0
EMP02935,51,Male,Finance,11,Remote,4,No,6,1.0,Management is very supportive.,6,3,2,29,0.65,1
EMP02936,35,Female,Marketing,12,New York,4,No,2,1.0,I feel energized at work.,5,3,2,27,0.0,1
EMP02937,41,Female,HR,13,New York,2,No,0,6.0,Average experience.,6,4,5,38,-0.15,0
EMP02938,46,Male,Finance,8,Berlin,5,No,2,1.0,Great work-life balance.,4,5,5,37,0.8,0
EMP02939,61,Male,Finance,1,London,3,No,2,5.0,Work is okay.,10,2,4,38,0.5,0
EMP02940,45,Male,Sales,9,Remote,4,No,6,5.0,Average experience.,6,1,3,25,-0.15,1
EMP02941,35,Male,Marketing,2,Remote,2,No,4,2.0,Great work-life balance.,8,5,2,39,0.8,0
EMP02942,47,Female,Finance,14,New York,3,No,5,3.0,Management is very supportive.,9,2,3,34,0.65,1
EMP02943,59,Male,Finance,13,Berlin,3,No,3,3.0,I feel energized at work.,4,1,4,23,0.0,1
EMP02944,44,Female,Sales,16,New York,3,No,4,3.0,Great work-life balance.,8,1,4,31,0.8,1
EMP02945,43,Female,Finance,2,New York,3,No,9,3.0,Great work-life balance.,7,3,5,37,0.8,1
EMP02946,40,F,Sales,4,London,3,No,6,4.0,Great work-life balance.,6,2,2,26,0.8,1
EMP02947,24,F,HR,12,Berlin,5,No,4,1.0,I feel energized at work.,9,5,3,43,0.0,0
EMP02948,63,Female,Operations,16,London,2,No,3,4.0,Management is very supportive.,10,5,2,43,0.65,0
EMP02949,40,Male,Sales,10,Berlin,2,Yes,2,4.0,Love the culture here.,7,4,2,34,0.5,1
EMP02950,30,Female,Sales,3,Remote,4,No,2,8.0,I am exhausted every day.,9,2,2,32,-0.4,1
EMP02951,49,Female,Finance,4,Tokyo,2,No,5,4.0,Management is very supportive.,9,1,4,33,0.65,1
EMP02952,41,Male,Sales,6,Tokyo,3,No,7,5.0,Average experience.,8,3,2,33,-0.15,1
EMP02953,28,Female,Marketing,23,Berlin,3,No,7,4.0,Love the culture here.,5,4,5,36,0.5,1
EMP02954,35,F,IT,5,Tokyo,3,No,4,10.0,I need a long break.,4,3,1,23,-0.05,1
EMP02955,30,Female,IT,18,New York,5,No,5,8.0,Management expects too much.,7,1,2,25,0.2,1
EMP02956,40,Male,HR,3,Remote,3,No,4,3.0,Excellent benefits.,4,1,3,21,1.0,1
EMP02957,35,Male,Sales,10,Remote,3,No,1,8.0,I am exhausted every day.,6,3,5,35,-0.4,1
EMP02958,59,Female,Marketing,11,Tokyo,3,No,6,1.0,I feel energized at work.,6,4,2,32,0.0,1
EMP02959,57,Male,Finance,19,Berlin,2,No,5,3.0,Great work-life balance.,9,1,5,35,0.8,1
EMP02960,61,Female,Finance,14,New York,3,No,1,2.0,I feel energized at work.,9,5,5,47,0.0,0
EMP02961,38,Female,Operations,21,Berlin,4,No,2,6.0,Nothing special to report.,7,5,2,37,0.35714285714285715,0
EMP02962,51,Male,HR,11,Tokyo,4,No,4,8.0,I am exhausted every day.,8,5,5,45,-0.4,0
EMP02963,30,F,Marketing,21,Remote,4,Yes,4,6.0,Work is okay.,6,4,5,38,0.5,0
EMP02964,54,Female,Marketing,4,Remote,2,No,3,4.0,Great work-life balance.,7,4,5,40,0.8,0
EMP02965,46,Male,Finance,24,Berlin,1,Yes,2,3.0,Great work-life balance.,5,2,2,24,0.8,1
EMP02966,35,Female,Operations,22,London,5,Yes,2,4.0,Great work-life balance.,7,2,3,30,0.8,1
EMP02967,32,Female,Finance,6,Berlin,1,No,3,8.0,Extremely stressed and burnt out.,5,5,4,37,-0.125,0
EMP02968,56,Female,Operations,17,London,5,No,4,5.0,Average experience.,8,3,4,37,-0.15,0
EMP02969,62,F,IT,22,Berlin,4,No,8,6.0,It pays the bills.,5,3,2,27,0.0,1
EMP02970,35,Female,Marketing,19,London,5,No,4,8.0,I am exhausted every day.,4,5,3,33,-0.4,1
EMP02971,51,F,IT,13,London,3,No,3,10.0,I need a long break.,2,2,1,16,-0.05,1
EMP02972,62,Female,Finance,22,London,2,Yes,4,5.0,Standard corporate environment.,4,4,3,30,0.0,1
EMP02973,25,Female,HR,10,London,4,No,2,5.0,It pays the bills.,6,3,3,31,0.0,1
EMP02974,25,Other,Sales,11,New York,4,Yes,7,1.0,Love the culture here.,4,4,5,34,0.5,1
EMP02975,49,Female,HR,6,London,2,No,2,8.0,I need a long break.,10,5,5,49,-0.05,0
EMP02976,29,Male,HR,2,London,4,Yes,3,2.0,Excellent benefits.,8,4,4,40,1.0,0
EMP02977,23,Female,Sales,1,Remote,3,No,4,6.0,Average experience.,6,3,2,29,-0.15,1
EMP02978,62,Female,Marketing,11,New York,3,Yes,0,6.0,Nothing special to report.,4,2,4,26,0.35714285714285715,1
EMP02979,43,Male,IT,16,London,4,No,3,9.0,I need a long break.,4,3,2,25,-0.05,1
EMP02980,62,female,IT,3,Tokyo,2,No,4,7.0,Average experience.,5,1,2,21,-0.15,1
EMP02981,37,Male,Marketing,5,New York,3,No,7,4.0,I feel energized at work.,5,4,2,30,0.0,1
EMP02982,50,Male,Sales,15,Remote,2,No,4,9.0,Management expects too much.,5,4,5,36,0.2,1
EMP02983,51,male,Operations,15,Berlin,2,No,2,3.0,Great work-life balance.,4,4,3,30,0.8,1
EMP02984,33,Female,HR,4,Remote,2,No,3,8.0,I need a long break.,7,5,5,43,-0.05,0
EMP02985,56,Male,Finance,23,Remote,3,No,3,2.0,Love the culture here.,4,5,5,37,0.5,0
EMP02986,32,Female,IT,4,New York,3,No,1,10.0,Extremely stressed and burnt out.,5,3,2,27,-0.125,1
EMP02987,42,Female,Marketing,8,New York,4,No,4,6.0,Work is okay.,4,2,3,24,0.5,1
EMP02988,42,Male,Finance,7,Tokyo,5,No,4,2.0,Great work-life balance.,7,1,5,31,0.8,1
EMP02989,26,female,Sales,17,Tokyo,3,Yes,3,7.0,Nothing special to report.,9,2,3,34,0.35714285714285715,1
EMP02990,41,Female,Finance,15,New York,2,Yes,5,5.0,Nothing special to report.,9,2,2,32,0.35714285714285715,1
EMP02991,58,Female,Finance,5,New York,3,Yes,4,5.0,It pays the bills.,5,1,2,21,0.0,1
EMP02992,24,Female,HR,13,New York,4,No,5,4.0,Excellent benefits.,7,5,3,39,1.0,0
EMP02993,54,Female,Sales,4,Berlin,4,No,1,2.0,Management is very supportive.,10,4,2,40,0.65,0
EMP02994,30,Male,Finance,22,Remote,5,No,2,9.0,I am exhausted every day.,4,5,2,31,-0.4,1
EMP02995,30,Male,IT,17,Tokyo,1,No,6,6.0,It pays the bills.,6,4,3,34,0.0,1
EMP02996,25,Female,Sales,22,Tokyo,4,No,5,1.0,Love the culture here.,10,4,5,46,0.5,0
EMP02997,56,M,IT,17,London,3,No,4,9.0,Management expects too much.,5,5,1,31,0.2,1
EMP02998,38,Male,Marketing,14,Berlin,5,No,0,3.0,Love the culture here.,4,2,5,28,0.5,1
EMP02999,55,Female,Marketing,14,New York,3,No,6,9.0,Terrible work-life balance.,6,4,4,36,-1.0,1
EMP03000,45,M,Operations,17,New York,3,No,4,7.0,Work is okay.,10,5,5,49,0.5,0
EMP03001,53,Male,Marketing,8,Berlin,4,No,5,2.0,I feel energized at work.,4,2,2,22,0.0,1
EMP03002,22,Male,Finance,2,Tokyo,4,No,1,4.0,Love the culture here.,5,1,5,27,0.5,1
EMP03003,29,Male,Sales,13,New York,3,No,6,5.0,Nothing special to report.,9,4,4,42,0.35714285714285715,0
EMP03004,44,Female,Marketing,22,London,2,Yes,11,4.0,Management is very supportive.,8,2,5,36,0.65,1
EMP03005,61,Male,IT,16,Tokyo,3,No,5,10.0,I am exhausted every day.,6,4,2,32,-0.4,1
EMP03006,33,Female,Finance,16,Remote,3,No,2,4.0,Excellent benefits.,4,2,3,24,1.0,1
EMP03007,33,Female,Marketing,6,Berlin,3,No,3,4.0,Great work-life balance.,9,1,5,35,0.8,1
EMP03008,36,Female,HR,22,Tokyo,5,Yes,2,8.0,I need a long break.,10,4,4,44,-0.05,0
EMP03009,62,Male,IT,24,Remote,3,No,7,9.0,Management expects too much.,6,5,2,35,0.2,1
EMP03010,40,Female,IT,4,London,4,No,4,8.0,I need a long break.,6,2,1,24,-0.05,1
EMP03011,47,Female,Operations,3,Berlin,4,No,5,1.0,Excellent benefits.,8,1,2,27,1.0,1
EMP03012,50,female,HR,6,New York,4,No,4,6.0,It pays the bills.,8,4,5,42,0.0,0
EMP03013,43,F,Operations,4,New York,5,No,4,5.0,Standard corporate environment.,10,1,2,31,0.0,1
EMP03014,61,Female,Marketing,18,Remote,4,No,2,5.0,Nothing special to report.,4,1,5,25,0.35714285714285715,1
EMP03015,42,Female,HR,6,Tokyo,3,Yes,2,6.0,Work is okay.,6,4,4,36,0.5,1
EMP03016,59,Male,IT,5,London,3,No,5,9.0,I need a long break.,5,4,2,30,-0.05,1
EMP03017,41,Male,Operations,9,Remote,3,No,8,8.0,Management expects too much.,10,2,3,36,0.2,1
EMP03018,50,Male,Finance,11,London,3,No,2,6.0,Standard corporate environment.,5,5,5,39,0.0,0
EMP03019,25,Female,HR,6,London,3,No,3,6.0,Average experience.,10,1,3,33,-0.15,1
EMP03020,28,Male,IT,16,London,4,Yes,4,8.0,Standard corporate environment.,3,4,1,24,0.0,1
EMP03021,49,Male,Sales,19,Berlin,3,Yes,4,8.0,Extremely stressed and burnt out.,5,1,4,25,-0.125,1
EMP03022,49,Other,HR,11,Remote,3,Yes,5,4.0,Love the culture here.,9,2,2,32,0.5,1
EMP03023,25,Male,HR,21,Berlin,5,No,3,7.0,Work is okay.,4,2,4,26,0.5,1
EMP03024,43,Male,Marketing,15,Tokyo,3,No,2,8.0,Management expects too much.,10,2,3,36,0.2,1
EMP03025,33,Male,Finance,24,Tokyo,3,No,2,6.0,Standard corporate environment.,10,5,3,45,0.0,0
EMP03026,24,Female,Marketing,9,New York,4,No,3,9.0,Extremely stressed and burnt out.,10,3,4,41,-0.125,0
EMP03027,43,Female,HR,24,New York,4,No,2,6.0,Nothing special to report.,7,3,4,35,0.35714285714285715,1
EMP03028,23,Male,HR,19,New York,3,No,2,4.0,Love the culture here.,4,3,2,25,0.5,1
EMP03029,45,Female,Finance,19,Tokyo,4,No,4,6.0,It pays the bills.,7,5,5,43,0.0,0
EMP03030,55,Female,Finance,24,London,2,Yes,2,2.0,I feel energized at work.,7,5,5,43,0.0,0
EMP03031,48,M,Operations,9,London,3,No,4,8.0,I am exhausted every day.,5,1,4,25,-0.4,1
EMP03032,62,female,IT,23,Remote,3,No,6,8.0,Terrible work-life balance.,4,1,3,21,-1.0,1
EMP03033,22,M,IT,4,Tokyo,4,No,4,9.0,I am exhausted every day.,2,2,1,16,-0.4,1
EMP03034,29,Female,Operations,10,New York,3,No,9,5.0,Average experience.,7,5,3,39,-0.15,1
EMP03035,44,Male,IT,9,Tokyo,4,No,2,8.0,I am exhausted every day.,2,3,1,19,-0.4,1
EMP03036,59,Male,HR,19,London,3,No,4,3.0,Love the culture here.,5,3,2,27,0.5,1
EMP03037,27,Male,Operations,15,London,4,No,8,3.0,Great work-life balance.,10,1,5,37,0.8,0
EMP03038,43,Female,Operations,19,Berlin,4,No,7,3.0,I feel energized at work.,6,2,4,30,0.0,1
EMP03039,46,M,IT,2,Berlin,3,Yes,6,7.0,Work is okay.,2,2,2,18,0.5,1
EMP03040,39,Female,Sales,10,Remote,3,No,4,5.0,Standard corporate environment.,4,4,2,28,0.0,1
EMP03041,38,Male,IT,19,Tokyo,4,Yes,6,6.0,Standard corporate environment.,2,5,1,25,0.0,1
EMP03042,33,Female,Marketing,17,Berlin,2,No,3,6.0,Standard corporate environment.,9,3,5,41,0.0,0
EMP03043,27,male,Sales,20,Berlin,2,No,3,7.0,Work is okay.,7,3,5,37,0.5,0
EMP03044,47,Female,Operations,24,Tokyo,2,Yes,5,5.0,Standard corporate environment.,10,1,2,31,0.0,1
EMP03045,48,M,Sales,21,London,3,Yes,9,1.0,Great work-life balance.,4,1,3,21,0.8,1
EMP03046,29,M,HR,2,Remote,2,No,6,7.0,Average experience.,5,5,4,37,-0.15,0
EMP03047,40,male,Finance,19,Remote,3,No,3,6.0,Work is okay.,10,1,5,37,0.5,0
EMP03048,63,Female,Sales,17,Remote,4,No,3,3.0,I feel energized at work.,9,1,5,35,0.0,1
EMP03049,22,Female,Marketing,18,Berlin,1,No,5,2.0,Management is very supportive.,7,3,4,35,0.65,1
EMP03050,50,Male,Finance,17,London,2,No,3,2.0,Management is very supportive.,10,5,2,43,0.65,0
EMP03051,56,Male,HR,2,Remote,5,Yes,2,2.0,Excellent benefits.,5,3,4,31,1.0,1
EMP03052,61,Female,Marketing,19,Tokyo,4,No,3,8.0,I need a long break.,5,3,3,29,-0.05,1
EMP03053,35,Male,Finance,1,Remote,3,No,6,1.0,Management is very supportive.,7,1,2,25,0.65,1
EMP03054,56,female,HR,11,New York,1,Yes,2,3.0,Excellent benefits.,5,3,3,29,1.0,1
EMP03055,41,Male,Finance,10,London,3,No,6,8.0,I am exhausted every day.,5,5,3,35,-0.4,1
EMP03056,34,F,Finance,5,New York,3,No,7,6.0,Average experience.,7,1,3,27,-0.15,1
EMP03057,59,Male,IT,16,London,5,No,7,7.0,Standard corporate environment.,2,5,2,27,0.0,1
EMP03058,29,Male,Marketing,24,Tokyo,4,No,2,9.0,Management expects too much.,8,2,3,32,0.2,1
EMP03059,64,male,Marketing,5,Berlin,5,No,3,7.0,Nothing special to report.,7,5,2,37,0.35714285714285715,0
EMP03060,41,Male,Sales,24,Berlin,4,Yes,1,3.0,Excellent benefits.,10,5,2,43,1.0,0
EMP03061,54,Male,Marketing,23,London,3,No,3,9.0,Management expects too much.,5,4,5,36,0.2,1
EMP03062,47,Male,Marketing,12,Remote,4,Yes,6,3.0,Love the culture here.,10,5,2,43,0.5,0
EMP03063,60,Female,Finance,4,New York,4,No,4,8.0,I am exhausted every day.,9,3,4,39,-0.4,0
EMP03064,42,Male,Operations,23,Tokyo,3,No,2,7.0,Average experience.,5,3,3,29,-0.15,1
EMP03065,63,Female,IT,6,Remote,2,No,2,10.0,Management expects too much.,3,1,2,17,0.2,1
EMP03066,64,Female,Sales,19,Berlin,3,Yes,3,3.0,Great work-life balance.,10,2,4,38,0.8,0
EMP03067,62,Female,IT,9,Remote,2,Yes,4,10.0,Management expects too much.,5,1,3,23,0.2,1
EMP03068,30,Female,Sales,12,New York,4,No,3,7.0,It pays the bills.,4,5,2,31,0.0,1
EMP03069,45,Female,HR,15,Berlin,4,Yes,1,3.0,Love the culture here.,9,5,4,45,0.5,0
EMP03070,58,Male,Finance,16,London,5,No,4,2.0,Great work-life balance.,5,3,5,33,0.8,1
EMP03071,62,M,Marketing,13,Tokyo,4,No,3,9.0,I need a long break.,5,5,5,39,-0.05,0
EMP03072,38,Male,Marketing,21,Tokyo,4,No,3,2.0,Excellent benefits.,6,5,5,41,1.0,0
EMP03073,45,Female,Operations,24,Berlin,3,Yes,7,3.0,Great work-life balance.,9,3,4,39,0.8,0
EMP03074,42,Female,IT,7,London,3,Yes,4,9.0,Extremely stressed and burnt out.,3,2,2,20,-0.125,1
EMP03075,60,F,IT,23,New York,5,Yes,4,6.0,Standard corporate environment.,2,5,2,27,0.0,1
EMP03076,62,Female,IT,20,Tokyo,4,No,2,10.0,Extremely stressed and burnt out.,7,4,3,36,-0.125,1
EMP03077,60,Male,Marketing,4,Berlin,4,No,1,1.0,Great work-life balance.,8,2,2,30,0.8,1
EMP03078,34,Female,IT,11,Tokyo,3,No,3,6.0,Standard corporate environment.,3,2,1,18,0.0,1
EMP03079,32,Female,Finance,8,London,4,Yes,5,3.0,Great work-life balance.,5,3,4,31,0.8,1
EMP03080,40,Male,Sales,6,New York,4,No,6,6.0,Average experience.,9,1,3,31,-0.15,1
EMP03081,32,Female,Marketing,10,London,3,No,7,3.0,Love the culture here.,5,5,2,33,0.5,1
EMP03082,34,Female,Finance,7,Remote,4,No,3,4.0,Great work-life balance.,5,5,5,39,0.8,0
EMP03083,22,Other,HR,7,London,3,No,8,2.0,Love the culture here.,6,1,3,25,0.5,1
EMP03084,61,Female,Finance,4,London,2,Yes,11,7.0,Nothing special to report.,6,5,3,37,0.35714285714285715,1
EMP03085,40,Male,Finance,3,Tokyo,4,Yes,3,4.0,Excellent benefits.,10,4,4,44,1.0,0
EMP03086,33,Male,HR,24,London,2,No,6,1.0,Management is very supportive.,4,1,4,23,0.65,1
EMP03087,29,F,Finance,7,Berlin,3,Yes,4,4.0,Management is very supportive.,9,3,4,39,0.65,0
EMP03088,29,M,Sales,4,Tokyo,4,No,8,4.0,Love the culture here.,10,1,4,35,0.5,1
EMP03089,33,Male,Marketing,13,Tokyo,4,No,6,3.0,I feel energized at work.,7,2,2,28,0.0,1
EMP03090,54,Male,Operations,20,Remote,3,No,3,8.0,Extremely stressed and burnt out.,9,3,4,39,-0.125,0
EMP03091,47,Female,HR,17,Berlin,5,No,4,7.0,Work is okay.,9,2,3,34,0.5,1
EMP03092,60,Male,Marketing,7,London,3,No,5,3.0,Management is very supportive.,6,3,2,29,0.65,1
EMP03093,49,Male,IT,17,Remote,5,No,4,9.0,Extremely stressed and burnt out.,6,1,2,23,-0.125,1
EMP03094,26,Male,Sales,4,Berlin,4,Yes,6,8.0,Extremely stressed and burnt out.,8,2,4,34,-0.125,1
EMP03095,29,Male,Operations,11,Remote,3,No,4,3.0,Excellent benefits.,8,3,4,37,1.0,0
EMP03096,46,Female,Sales,3,New York,2,No,2,5.0,It pays the bills.,4,5,5,37,0.0,0
EMP03097,48,Female,Sales,11,London,3,No,2,5.0,Average experience.,6,2,5,32,-0.15,1
EMP03098,44,Male,IT,3,Remote,2,No,6,10.0,Terrible work-life balance.,3,4,2,26,-1.0,1
EMP03099,51,Male,Operations,12,New York,4,No,3,5.0,It pays the bills.,8,3,4,37,0.0,0
EMP03100,44,Male,Sales,1,London,3,Yes,6,9.0,Management expects too much.,4,5,2,31,0.2,1
EMP03101,41,Female,IT,4,Remote,3,No,5,7.0,It pays the bills.,3,5,2,29,0.0,1
EMP03102,39,Male,HR,14,Remote,4,No,3,5.0,Work is okay.,10,1,5,37,0.5,0
EMP03103,39,Female,IT,1,Remote,3,Yes,5,8.0,I am exhausted every day.,6,1,3,25,-0.4,1
EMP03104,23,Female,Finance,14,Remote,3,No,2,9.0,Management expects too much.,5,2,2,24,0.2,1
EMP03105,25,Male,Marketing,13,Tokyo,2,No,3,9.0,I am exhausted every day.,10,2,2,34,-0.4,1
EMP03106,51,Male,IT,13,Remote,4,No,1,8.0,I am exhausted every day.,6,4,3,34,-0.4,1
EMP03107,54,Male,IT,24,Tokyo,4,No,6,7.0,Standard corporate environment.,2,5,2,27,0.0,1
EMP03108,57,Female,IT,15,Tokyo,4,No,6,9.0,Extremely stressed and burnt out.,4,3,3,27,-0.125,1
EMP03109,39,F,Sales,17,New York,2,No,6,4.0,Great work-life balance.,8,4,4,40,0.8,0
EMP03110,58,Male,Operations,12,London,3,No,1,9.0,Extremely stressed and burnt out.,8,4,2,36,-0.125,1
EMP03111,40,male,IT,22,Tokyo,2,No,2,8.0,Management expects too much.,4,4,3,30,0.2,1
EMP03112,49,Male,IT,23,Berlin,2,No,4,9.0,Extremely stressed and burnt out.,3,3,1,21,-0.125,1
EMP03113,61,M,Finance,14,Tokyo,2,No,4,2.0,Great work-life balance.,5,4,4,34,0.8,1
EMP03114,41,Female,Finance,12,Berlin,3,No,5,3.0,Excellent benefits.,7,1,2,25,1.0,1
EMP03115,54,Female,HR,18,New York,3,Yes,3,1.0,Great work-life balance.,6,1,2,23,0.8,1
EMP03116,33,Female,HR,4,Berlin,4,Yes,1,7.0,It pays the bills.,9,1,3,31,0.0,1
EMP03117,36,Female,Finance,14,New York,3,Yes,7,9.0,I need a long break.,6,4,5,38,-0.05,0
EMP03118,62,M,Operations,19,New York,3,No,4,3.0,Love the culture here.,10,4,2,40,0.5,0
EMP03119,60,Female,HR,13,New York,5,No,4,8.0,Terrible work-life balance.,4,5,5,37,-1.0,0
EMP03120,23,Female,Marketing,23,Berlin,3,Yes,1,1.0,Management is very supportive.,4,2,2,22,0.65,1
EMP03121,50,Male,Marketing,18,Berlin,3,No,3,6.0,Average experience.,6,5,3,37,-0.15,0
EMP03122,62,Male,Operations,11,New York,5,No,4,6.0,Average experience.,6,1,4,27,-0.15,1
EMP03123,31,M,Finance,6,New York,5,No,5,5.0,It pays the bills.,7,2,5,34,0.0,1
EMP03124,23,Female,HR,9,London,3,No,5,4.0,I feel energized at work.,9,5,4,45,0.0,0
EMP03125,32,Female,IT,12,New York,4,Yes,4,8.0,I am exhausted every day.,4,3,2,25,-0.4,1
EMP03126,34,Female,Finance,19,Remote,3,Yes,1,4.0,Great work-life balance.,7,3,5,37,0.8,0
EMP03127,31,F,HR,14,London,4,No,4,7.0,Average experience.,10,3,4,41,-0.15,0
EMP03128,35,Female,Operations,15,London,5,Yes,7,7.0,Average experience.,10,1,4,35,-0.15,1
EMP03129,39,Female,Marketing,11,London,3,No,8,3.0,Great work-life balance.,8,2,5,36,0.8,1
EMP03130,30,Female,Operations,6,Remote,4,No,7,5.0,Nothing special to report.,4,1,5,25,0.35714285714285715,1
EMP03131,60,Male,HR,14,London,4,No,2,3.0,Love the culture here.,9,3,5,41,0.5,0
EMP03132,49,Male,Operations,3,London,3,No,5,5.0,Average experience.,10,4,4,44,-0.15,0
EMP03133,24,M,HR,19,Berlin,4,No,5,1.0,I feel energized at work.,8,1,3,29,0.0,1
EMP03134,41,Male,HR,20,Berlin,3,No,3,7.0,Nothing special to report.,10,2,2,34,0.35714285714285715,1
EMP03135,27,male,Operations,11,New York,2,No,6,5.0,Work is okay.,4,1,4,23,0.5,1
EMP03136,48,Male,Sales,24,New York,5,No,4,7.0,Average experience.,10,2,5,40,-0.15,0
EMP03137,23,Male,IT,17,Tokyo,3,Yes,3,6.0,Nothing special to report.,3,4,1,24,0.35714285714285715,1
EMP03138,50,male,Finance,17,Remote,3,No,2,4.0,Love the culture here.,10,5,4,47,0.5,0
EMP03139,59,Female,Marketing,23,Berlin,4,No,4,3.0,Great work-life balance.,4,2,3,24,0.8,1
EMP03140,24,Male,IT,3,New York,5,Yes,5,9.0,Management expects too much.,6,2,2,26,0.2,1
EMP03141,37,Female,Finance,14,Remote,4,No,6,9.0,Management expects too much.,7,3,3,33,0.2,1
EMP03142,51,Female,Finance,7,London,3,No,10,5.0,Nothing special to report.,9,3,2,35,0.35714285714285715,1
EMP03143,61,Female,Marketing,19,Remote,3,No,3,8.0,Terrible work-life balance.,6,4,4,36,-1.0,1
EMP03144,23,Male,IT,3,Berlin,3,No,8,10.0,Terrible work-life balance.,5,1,1,19,-1.0,1
EMP03145,38,M,Marketing,2,Tokyo,3,No,3,3.0,Love the culture here.,8,5,4,43,0.5,0
EMP03146,62,F,HR,17,Berlin,5,No,5,6.0,Standard corporate environment.,5,5,2,33,0.0,1
EMP03147,33,Male,Marketing,9,New York,4,No,8,2.0,Management is very supportive.,7,4,2,34,0.65,1
EMP03148,56,F,Operations,22,New York,1,No,3,6.0,It pays the bills.,8,5,3,41,0.0,0
EMP03149,64,F,Sales,6,Remote,2,Yes,5,5.0,Average experience.,9,1,5,35,-0.15,1
EMP03150,22,Female,Sales,24,Berlin,5,Yes,5,4.0,Great work-life balance.,7,3,2,31,0.8,1
EMP03151,36,Female,Sales,21,New York,4,No,5,3.0,I feel energized at work.,10,4,4,44,0.0,0
EMP03152,47,Male,IT,9,London,3,No,4,7.0,Nothing special to report.,7,5,3,39,0.35714285714285715,0
EMP03153,58,Male,IT,5,London,4,No,1,6.0,Nothing special to report.,6,4,2,32,0.35714285714285715,1
EMP03154,42,Female,HR,2,Tokyo,3,No,6,3.0,Love the culture here.,8,4,3,38,0.5,0
EMP03155,52,F,Sales,22,Remote,4,No,2,5.0,It pays the bills.,8,2,4,34,0.0,1
EMP03156,46,Female,HR,15,New York,4,No,2,4.0,Management is very supportive.,8,2,2,30,0.65,1
EMP03157,44,Female,Sales,9,Tokyo,4,No,4,6.0,Work is okay.,6,4,5,38,0.5,0
EMP03158,45,Male,IT,19,London,3,Yes,5,7.0,Average experience.,7,2,2,28,-0.15,1
EMP03159,59,Male,Operations,10,Tokyo,3,No,4,6.0,Nothing special to report.,4,5,4,35,0.35714285714285715,1
EMP03160,49,Female,Operations,4,Tokyo,3,No,4,3.0,Love the culture here.,9,4,3,40,0.5,0
EMP03161,42,Male,Operations,10,New York,5,No,3,8.0,I need a long break.,7,2,2,28,-0.05,1
EMP03162,64,Female,Marketing,8,New York,5,No,2,6.0,It pays the bills.,10,5,2,43,0.0,0
EMP03163,39,Male,Operations,22,New York,4,No,5,8.0,Terrible work-life balance.,5,3,3,29,-1.0,1
EMP03164,57,Female,Finance,13,Remote,5,No,6,7.0,Work is okay.,4,3,2,25,0.5,1
EMP03165,56,Male,Sales,7,Tokyo,4,Yes,6,6.0,Standard corporate environment.,5,4,4,34,0.0,1
EMP03166,30,Female,Operations,7,Tokyo,3,Yes,2,9.0,Management expects too much.,9,1,2,29,0.2,1
EMP03167,59,Female,Finance,4,Remote,4,No,6,9.0,I need a long break.,6,5,5,41,-0.05,0
EMP03168,51,Male,Finance,15,London,3,No,6,4.0,Excellent benefits.,4,4,2,28,1.0,1
EMP03169,55,Male,Finance,12,Berlin,3,No,3,8.0,I am exhausted every day.,7,2,4,32,-0.4,1
EMP03170,53,Male,HR,16,London,3,No,5,3.0,I feel energized at work.,5,3,5,33,0.0,1
EMP03171,24,F,HR,6,Remote,3,No,8,5.0,Work is okay.,8,2,2,30,0.5,1
EMP03172,24,Male,Finance,9,Tokyo,4,No,2,3.0,Excellent benefits.,5,5,3,35,1.0,1
EMP03173,49,Female,Marketing,3,Tokyo,2,No,5,4.0,Excellent benefits.,10,4,3,42,1.0,0
EMP03174,36,female,Operations,8,New York,2,No,2,5.0,Work is okay.,5,3,2,27,0.5,1
EMP03175,62,Female,Sales,7,New York,4,No,5,8.0,Management expects too much.,4,5,3,33,0.2,1
EMP03176,44,Male,Marketing,4,Tokyo,4,No,4,8.0,Extremely stressed and burnt out.,6,3,5,35,-0.125,1
EMP03177,61,male,IT,13,Tokyo,3,No,4,8.0,I need a long break.,5,3,3,29,-0.05,1
EMP03178,32,Male,HR,19,New York,2,No,3,8.0,I need a long break.,10,4,5,46,-0.05,0
EMP03179,53,Female,Operations,7,New York,3,No,3,4.0,Great work-life balance.,10,4,2,40,0.8,0
EMP03180,57,F,Operations,10,London,4,No,2,2.0,Great work-life balance.,9,1,3,31,0.8,1
EMP03181,54,Female,IT,12,Tokyo,4,No,3,8.0,I am exhausted every day.,2,1,3,17,-0.4,1
EMP03182,45,Female,IT,3,Tokyo,2,Yes,4,9.0,Terrible work-life balance.,3,1,1,15,-1.0,1
EMP03183,60,Male,Operations,24,Remote,5,Yes,4,5.0,Work is okay.,9,1,2,29,0.5,1
